idpr,exercise_problem_repeat_session,is_correct,is_hint_used,idcn,difficulty,learning_stage
7718901,1,0,1,384,0.0,0.0
9176405,1,0,1,384,0.0,0.0
12481275,1,0,1,384,0.0,0.0
14205581,1,0,1,384,0.0,0.0
5580148,1,0,1,384,0.0,0.0
7183338,1,0,1,384,0.0,0.0
9029446,1,0,1,384,0.0,0.0
11497427,1,0,1,384,0.0,0.0
13436901,1,0,1,384,0.0,0.0
536795,1,1,0,346,2.0,0.0
1222121,1,1,0,346,2.0,0.0
2702454,1,1,0,346,2.0,0.0
2885534,1,1,0,346,2.0,0.0
2905802,1,1,0,346,2.0,0.0
4486494,1,1,0,346,2.0,0.0
6147867,1,1,0,346,2.0,0.0
6418155,2,1,0,346,2.0,0.0
7709048,1,1,0,346,2.0,0.0
7770136,2,1,0,346,2.0,0.0
10501582,1,1,0,346,2.0,0.0
11152516,1,1,0,346,2.0,0.0
12450951,1,1,0,346,2.0,0.0
14052373,1,1,0,346,2.0,0.0
14174413,1,1,0,346,2.0,0.0
15600540,1,1,0,346,2.0,0.0
15715567,1,1,0,346,2.0,0.0
15898956,1,1,0,346,2.0,0.0
14870747,1,1,0,346,2.0,0.0
656355,1,1,1,36,0.0,0.0
671392,1,1,0,36,0.0,0.0
2044207,1,1,0,36,0.0,0.0
2078865,1,1,0,36,0.0,0.0
2231909,1,0,1,36,0.0,0.0
2529490,1,1,0,36,0.0,0.0
3971742,2,1,0,36,0.0,0.0
3972233,1,1,0,36,0.0,0.0
5573612,1,1,0,36,0.0,0.0
5678801,2,0,1,36,0.0,0.0
7044359,2,0,1,36,0.0,0.0
7159879,1,1,0,36,0.0,0.0
8815046,1,1,0,36,0.0,0.0
8850677,1,1,0,36,0.0,0.0
8903491,2,1,0,36,0.0,0.0
10282820,1,0,1,36,0.0,0.0
13628672,1,1,0,36,0.0,0.0
13907703,2,1,0,36,0.0,0.0
15104480,1,1,0,36,0.0,0.0
15195858,1,1,0,36,0.0,0.0
15547898,1,0,1,36,0.0,0.0
5341460,1,1,0,36,0.0,0.0
7347793,1,1,0,36,0.0,0.0
12022310,1,1,1,36,0.0,0.0
2954561,1,0,1,36,0.0,0.0
4578795,1,0,1,36,0.0,0.0
12400894,1,0,1,36,0.0,0.0
13023954,1,0,1,36,0.0,0.0
13521016,1,0,1,36,0.0,0.0
596819,1,0,1,36,0.0,0.0
5459154,1,0,1,36,0.0,0.0
6940591,1,0,1,36,0.0,0.0
8738706,1,1,0,36,0.0,0.0
10658241,1,0,1,36,0.0,0.0
13662130,1,0,1,36,0.0,0.0
662948,1,1,0,466,0.0,0.0
854470,1,0,1,466,0.0,0.0
877699,1,1,0,466,0.0,0.0
3657596,1,1,0,466,0.0,0.0
3932866,1,0,1,466,0.0,0.0
3979531,1,1,0,466,0.0,0.0
8556248,1,1,0,466,0.0,0.0
8685744,1,0,1,466,0.0,0.0
8797451,1,0,1,466,0.0,0.0
12039398,1,0,1,466,0.0,0.0
14766291,1,1,0,466,0.0,0.0
15573176,1,1,0,466,0.0,0.0
4473418,1,1,0,466,0.0,0.0
4496927,1,0,1,466,0.0,0.0
7638399,1,0,1,466,0.0,0.0
9196574,1,0,1,466,0.0,0.0
9278915,1,0,1,466,0.0,0.0
14646570,1,0,1,466,0.0,0.0
678973,1,0,1,385,0.0,0.0
1771730,1,0,1,385,0.0,0.0
2214849,1,0,1,385,0.0,0.0
5011291,1,1,0,385,0.0,0.0
10260431,1,1,0,385,0.0,0.0
10300859,1,0,1,385,0.0,0.0
10696902,1,1,0,385,0.0,0.0
15488601,1,0,1,385,0.0,0.0
1213044,1,0,1,385,0.0,0.0
5166084,1,1,0,385,0.0,0.0
5411525,1,0,1,385,0.0,0.0
6094009,1,1,0,385,0.0,0.0
7598789,1,0,1,385,0.0,0.0
7697186,1,1,0,385,0.0,0.0
7719408,1,0,1,385,0.0,0.0
10030522,1,0,1,385,0.0,0.0
12461739,1,0,1,385,0.0,0.0
12542544,1,0,1,385,0.0,0.0
12681449,1,1,0,385,0.0,0.0
15704484,1,0,1,385,0.0,0.0
15785866,1,0,1,385,0.0,0.0
700279,1,1,0,564,2.0,0.0
719691,1,1,0,564,2.0,0.0
982127,1,0,1,564,2.0,0.0
3657369,1,1,0,564,2.0,0.0
5790271,1,1,0,564,2.0,0.0
6659308,1,1,0,564,2.0,0.0
8842682,1,1,0,564,2.0,0.0
13144521,1,1,0,564,2.0,0.0
13551596,1,0,1,564,2.0,0.0
15572541,1,1,0,564,2.0,0.0
1151270,1,0,1,564,2.0,0.0
3546447,1,0,1,564,2.0,0.0
4394959,1,0,1,564,2.0,0.0
5933519,1,0,1,564,2.0,0.0
8890569,1,0,1,564,2.0,0.0
12641763,1,1,0,564,2.0,0.0
711130,1,1,0,392,2.0,0.0
970848,1,1,0,392,2.0,0.0
1912756,1,1,0,392,2.0,0.0
4086828,1,0,1,392,2.0,0.0
5758012,1,0,1,392,2.0,0.0
7331411,1,0,1,392,2.0,0.0
8638337,1,1,0,392,2.0,0.0
8784789,1,0,1,392,2.0,0.0
8983311,1,0,1,392,2.0,0.0
14722607,1,1,0,392,2.0,0.0
718804,1,1,0,535,0.0,0.0
2360474,1,1,0,535,0.0,0.0
2506505,1,0,1,535,0.0,0.0
3818631,1,1,0,535,0.0,0.0
5438785,1,1,0,535,0.0,0.0
6659659,1,1,0,535,0.0,0.0
6953546,1,1,0,535,0.0,0.0
8609624,1,1,0,535,0.0,0.0
8681633,1,1,0,535,0.0,0.0
8744225,1,0,1,535,0.0,0.0
8805771,1,1,0,535,0.0,0.0
10374405,1,1,0,535,0.0,0.0
10606957,1,1,0,535,0.0,0.0
12252052,1,0,1,535,0.0,0.0
13145514,1,1,0,535,0.0,0.0
13551285,1,0,1,535,0.0,0.0
15495141,1,0,1,535,0.0,0.0
5168999,1,0,1,535,0.0,0.0
7556676,1,0,1,535,0.0,0.0
9779970,1,0,1,535,0.0,0.0
12500108,1,0,1,535,0.0,0.0
14082199,1,0,1,535,0.0,0.0
183925,1,0,1,535,0.0,0.0
2296724,1,1,0,535,0.0,0.0
2431475,1,0,1,535,0.0,0.0
2446929,1,0,1,535,0.0,0.0
4004801,1,0,1,535,0.0,0.0
4269719,1,1,0,535,0.0,0.0
5669698,1,0,1,535,0.0,0.0
9049384,1,0,1,535,0.0,0.0
10282145,1,0,1,535,0.0,0.0
10669242,1,0,1,535,0.0,0.0
10714995,1,0,1,535,0.0,0.0
12097533,1,0,1,535,0.0,0.0
13647434,1,1,0,535,0.0,0.0
15538204,1,0,1,535,0.0,0.0
15625445,1,0,1,535,0.0,0.0
764455,1,0,1,533,0.0,0.0
992761,1,0,1,533,0.0,0.0
2134123,1,1,0,533,0.0,0.0
2511884,1,1,0,533,0.0,0.0
2587788,1,0,1,533,0.0,0.0
4270126,1,1,0,533,0.0,0.0
5574039,1,1,0,533,0.0,0.0
5860246,1,0,1,533,0.0,0.0
7522595,1,0,1,533,0.0,0.0
8708327,1,1,0,533,0.0,0.0
10203180,1,1,0,533,0.0,0.0
12095086,1,1,0,533,0.0,0.0
12236512,1,1,0,533,0.0,0.0
13556587,1,1,0,533,0.0,0.0
875508,1,0,1,377,0.0,0.0
2002510,1,1,0,377,0.0,0.0
8254048,1,1,0,377,0.0,0.0
8818066,1,1,0,377,0.0,0.0
9896758,1,0,1,377,0.0,0.0
11478312,1,1,0,377,0.0,0.0
11992563,1,0,1,377,0.0,0.0
12012385,1,0,1,377,0.0,0.0
12079372,1,1,0,377,0.0,0.0
12081681,1,0,1,377,0.0,0.0
13084983,1,1,0,377,0.0,0.0
14865461,1,1,0,377,0.0,0.0
15035006,1,1,0,377,0.0,0.0
15306491,1,1,0,377,0.0,0.0
5641001,1,0,1,377,0.0,0.0
6013954,1,0,1,377,0.0,0.0
7030217,1,0,1,377,0.0,0.0
9250541,1,1,1,377,0.0,0.0
9295836,1,0,1,377,0.0,0.0
9436658,1,0,1,377,0.0,0.0
10828861,1,1,0,377,0.0,0.0
11395728,1,0,1,377,0.0,0.0
12132619,1,0,1,377,0.0,0.0
14057414,1,0,1,377,0.0,0.0
14099524,1,0,1,377,0.0,0.0
200062,1,0,1,377,0.0,0.0
3442895,1,0,1,377,0.0,0.0
3568694,1,0,1,377,0.0,0.0
6683553,1,1,0,377,0.0,0.0
8247828,1,1,0,377,0.0,0.0
9819317,1,0,1,377,0.0,0.0
10015077,1,0,1,377,0.0,0.0
11726508,1,0,1,377,0.0,0.0
282481,1,1,0,377,0.0,0.0
1887642,1,0,1,377,0.0,0.0
5186280,1,0,1,377,0.0,0.0
6825717,1,0,1,377,0.0,0.0
6975042,1,1,0,377,0.0,0.0
9976426,1,1,1,377,0.0,0.0
13204190,1,0,1,377,0.0,0.0
14715841,1,0,1,377,0.0,0.0
14967473,1,0,1,377,0.0,0.0
904880,1,1,0,41,0.0,0.0
3990817,1,1,0,41,0.0,0.0
5447401,1,1,0,41,0.0,0.0
8975065,1,0,1,41,0.0,0.0
10313451,1,1,0,41,0.0,0.0
13701461,1,1,0,41,0.0,0.0
15338069,1,1,0,41,0.0,0.0
2669948,1,1,0,41,0.0,0.0
6056674,1,0,1,41,0.0,0.0
6788658,1,0,1,41,0.0,0.0
9277326,1,0,1,41,0.0,0.0
10512568,1,0,1,41,0.0,0.0
13988835,1,0,1,41,0.0,0.0
933817,1,1,0,37,0.0,0.0
2451967,1,0,1,37,0.0,0.0
5703760,1,0,1,37,0.0,0.0
7233351,1,0,1,37,0.0,0.0
12186942,1,0,1,37,0.0,0.0
13790576,1,0,1,37,0.0,0.0
1172536,1,0,1,37,0.0,0.0
2812424,1,1,1,37,0.0,0.0
4314236,1,0,1,37,0.0,0.0
6134622,1,1,0,37,0.0,0.0
7033835,1,0,1,37,0.0,0.0
10031505,1,0,1,37,0.0,0.0
10032074,1,0,1,37,0.0,0.0
450813,1,0,1,37,0.0,0.0
636426,1,0,1,37,0.0,0.0
850404,1,0,1,37,0.0,0.0
2092254,1,0,1,37,0.0,0.0
2342528,1,1,0,37,0.0,0.0
3692641,1,1,0,37,0.0,0.0
5582515,1,1,0,37,0.0,0.0
8992281,1,0,1,37,0.0,0.0
10229658,1,1,0,37,0.0,0.0
15283943,1,0,1,37,0.0,0.0
15449895,1,0,1,37,0.0,0.0
15450019,1,0,1,37,0.0,0.0
984259,1,0,1,598,0.0,0.0
2254184,1,1,0,598,0.0,0.0
3698345,1,0,1,598,0.0,0.0
5037328,1,1,0,598,0.0,0.0
5312992,1,1,0,598,0.0,0.0
5461510,1,0,1,598,0.0,0.0
7190416,1,0,1,598,0.0,0.0
7370128,1,0,1,598,0.0,0.0
8681857,1,1,0,598,0.0,0.0
8736637,1,1,0,598,0.0,0.0
8754672,1,1,0,598,0.0,0.0
10142457,1,1,0,598,0.0,0.0
11523131,1,1,0,598,0.0,0.0
12197659,1,1,0,598,0.0,0.0
12327730,1,1,0,598,0.0,0.0
13387773,1,1,0,598,0.0,0.0
3570992,1,0,1,598,0.0,0.0
10051695,1,0,1,598,0.0,0.0
11740435,1,1,0,598,0.0,0.0
11787949,1,0,1,598,0.0,0.0
5410798,1,0,1,598,0.0,0.0
5648598,1,0,1,598,0.0,0.0
8889306,1,0,1,598,0.0,0.0
9176403,1,0,1,598,0.0,0.0
11650868,1,1,0,598,0.0,0.0
13023063,1,0,1,598,0.0,0.0
3879661,1,0,1,598,0.0,0.0
7065566,1,0,1,598,0.0,0.0
12069186,1,1,0,598,0.0,0.0
12071912,1,0,1,598,0.0,0.0
12074400,1,0,1,598,0.0,0.0
13571103,1,0,1,598,0.0,0.0
851533,1,0,1,598,0.0,0.0
2256450,1,0,1,598,0.0,0.0
8855869,1,0,1,598,0.0,0.0
8942386,1,0,1,598,0.0,0.0
11768337,1,0,1,598,0.0,0.0
11932732,1,1,1,598,0.0,0.0
13389075,1,0,1,598,0.0,0.0
13905825,1,0,1,598,0.0,0.0
15209413,1,0,1,598,0.0,0.0
15460203,1,0,1,598,0.0,0.0
15624726,1,0,1,598,0.0,0.0
1067721,1,1,0,616,2.0,0.0
1108090,1,1,0,616,2.0,0.0
1170830,1,0,1,616,2.0,0.0
1189882,1,1,0,616,2.0,0.0
3547547,1,0,1,616,2.0,0.0
4293861,1,0,1,616,2.0,0.0
6075910,1,0,1,616,2.0,0.0
10858287,1,0,1,616,2.0,0.0
15609205,1,1,0,616,2.0,0.0
15661853,1,1,0,616,2.0,0.0
1170339,1,0,1,616,2.0,0.0
2714231,1,0,1,616,2.0,0.0
7720966,1,0,1,616,2.0,0.0
10032299,1,0,1,616,2.0,0.0
12684272,1,0,1,616,2.0,0.0
1073442,1,1,0,344,2.0,0.0
1113216,1,1,0,344,2.0,0.0
1173285,1,1,0,344,2.0,0.0
1173393,1,1,0,344,2.0,0.0
2694272,1,1,0,344,2.0,0.0
3794518,1,1,0,344,2.0,0.0
4419530,1,1,0,344,2.0,0.0
6791881,1,1,0,344,2.0,0.0
7036860,1,1,0,344,2.0,0.0
7540405,1,1,0,344,2.0,0.0
9184691,1,0,1,344,2.0,0.0
10729504,1,0,1,344,2.0,0.0
10745320,1,1,0,344,2.0,0.0
10799265,1,1,0,344,2.0,0.0
10818860,1,1,0,344,2.0,0.0
11002262,1,1,0,344,2.0,0.0
12590249,1,0,1,344,2.0,0.0
13522176,1,1,0,344,2.0,0.0
14207474,1,1,0,344,2.0,0.0
14228036,1,1,0,344,2.0,0.0
15753155,1,0,1,344,2.0,0.0
15875182,1,0,1,344,2.0,0.0
3225487,1,0,1,344,2.0,0.0
4547358,1,1,1,344,2.0,0.0
6126422,1,1,0,344,2.0,0.0
9537004,1,0,1,344,2.0,0.0
14526644,1,1,1,344,2.0,0.0
13747727,1,1,0,344,2.0,0.0
1093241,1,1,0,325,0.0,0.0
1274717,1,1,0,325,0.0,0.0
1340611,1,0,1,325,0.0,0.0
2761044,1,0,1,325,0.0,0.0
2816627,1,1,0,325,0.0,0.0
4266263,1,0,1,325,0.0,0.0
5868829,1,0,1,325,0.0,0.0
15667427,1,1,0,325,0.0,0.0
15872184,1,0,1,325,0.0,0.0
1369223,1,0,1,325,0.0,0.0
4670447,1,0,1,325,0.0,0.0
8157559,1,1,0,325,0.0,0.0
12479188,1,1,1,325,0.0,0.0
12759698,1,0,1,325,0.0,0.0
14072483,1,1,1,325,0.0,0.0
14383567,1,0,1,325,0.0,0.0
14436178,1,0,1,325,0.0,0.0
15803538,1,1,0,325,0.0,0.0
1197557,1,0,1,569,0.0,0.0
1301204,1,0,1,569,0.0,0.0
2757071,1,1,0,569,0.0,0.0
4242536,1,1,0,569,0.0,0.0
4296383,1,1,0,569,0.0,0.0
4580639,1,1,0,569,0.0,0.0
6140378,1,1,0,569,0.0,0.0
9239773,1,1,0,569,0.0,0.0
12401914,1,1,0,569,0.0,0.0
12584620,1,1,0,569,0.0,0.0
12647730,1,1,0,569,0.0,0.0
13971540,1,1,0,569,0.0,0.0
14084656,1,1,0,569,0.0,0.0
15651458,1,0,1,569,0.0,0.0
15707329,1,1,0,569,0.0,0.0
15850184,1,1,0,569,0.0,0.0
15850406,1,1,0,569,0.0,0.0
15851253,1,1,0,569,0.0,0.0
1406349,1,1,0,50,0.0,0.0
2824966,1,1,0,50,0.0,0.0
4749096,1,0,1,50,0.0,0.0
9673578,1,1,0,50,0.0,0.0
9707175,1,0,1,50,0.0,0.0
12798796,1,0,1,50,0.0,0.0
16151880,1,0,1,50,0.0,0.0
16153749,1,0,1,50,0.0,0.0
1449773,1,0,1,328,0.0,0.0
3127709,1,0,1,328,0.0,0.0
3229712,1,1,0,328,0.0,0.0
4653241,1,0,1,328,0.0,0.0
4811377,1,0,1,328,0.0,0.0
7916315,1,0,1,328,0.0,0.0
11887067,1,1,1,328,0.0,0.0
257747,1,1,1,328,0.0,0.0
312857,1,1,1,328,0.0,0.0
1703135,1,0,1,328,0.0,0.0
1739738,1,0,1,328,0.0,0.0
1850723,1,0,1,328,0.0,0.0
3455185,1,0,1,328,0.0,0.0
4720722,1,0,1,328,0.0,0.0
5126038,1,0,1,328,0.0,0.0
6676156,1,1,1,328,0.0,0.0
8336392,1,0,1,328,0.0,0.0
11595117,1,0,1,328,0.0,0.0
13493873,1,0,1,328,0.0,0.0
14592296,1,1,1,328,0.0,0.0
1502604,1,1,0,328,0.0,0.0
2743167,1,1,1,328,0.0,0.0
3050458,1,0,1,328,0.0,0.0
3142962,1,1,1,328,0.0,0.0
4552617,2,0,1,328,0.0,0.0
4765347,1,1,1,328,0.0,0.0
6212921,1,0,1,328,0.0,0.0
6435681,2,0,1,328,0.0,0.0
7947954,1,0,1,328,0.0,0.0
11347433,1,1,1,328,0.0,0.0
11347581,1,1,1,328,0.0,0.0
12451179,1,1,1,328,0.0,0.0
12795232,1,1,1,328,0.0,0.0
14511567,1,0,1,328,0.0,0.0
15837871,1,1,1,328,0.0,0.0
16004726,1,0,1,328,0.0,0.0
1663461,1,0,1,638,0.0,0.0
4603216,1,1,0,638,0.0,0.0
4935312,1,0,1,638,0.0,0.0
6186467,1,0,1,638,0.0,0.0
9656221,1,1,1,638,0.0,0.0
13041227,1,0,1,638,0.0,0.0
14332960,1,1,0,638,0.0,0.0
14488984,1,1,0,638,0.0,0.0
15998910,1,0,1,638,0.0,0.0
3187869,1,0,1,638,0.0,0.0
3308550,1,0,1,638,0.0,0.0
4659158,1,0,1,638,0.0,0.0
9601795,1,0,1,638,0.0,0.0
12934420,1,1,1,638,0.0,0.0
14665158,1,0,1,638,0.0,0.0
1676528,1,1,0,610,1.0,0.0
1715457,1,1,0,372,0.0,0.0
2497449,1,0,1,372,0.0,0.0
6614216,1,1,0,372,0.0,0.0
7460542,1,0,1,372,0.0,0.0
8503769,1,1,0,372,0.0,0.0
11496971,1,1,0,372,0.0,0.0
12194659,1,0,1,372,0.0,0.0
13118838,1,1,0,372,0.0,0.0
13562733,1,0,1,372,0.0,0.0
13652305,1,0,1,372,0.0,0.0
997184,1,0,1,372,0.0,0.0
4354840,1,0,1,372,0.0,0.0
5881642,1,0,1,372,0.0,0.0
10741756,1,0,1,372,0.0,0.0
10795357,1,0,1,372,0.0,0.0
3255736,1,0,1,372,0.0,0.0
5508202,1,0,1,372,0.0,0.0
5526123,1,0,1,372,0.0,0.0
12047025,1,0,1,372,0.0,0.0
12067753,1,0,1,372,0.0,0.0
1753983,1,0,1,378,0.0,0.0
4120725,1,0,1,378,0.0,0.0
6849065,1,1,0,378,0.0,0.0
10090603,1,1,0,378,0.0,0.0
11519994,1,0,1,378,0.0,0.0
12243862,1,0,1,378,0.0,0.0
15470241,1,0,1,378,0.0,0.0
547273,1,0,1,378,0.0,0.0
2955504,1,0,1,378,0.0,0.0
4026381,1,1,1,378,0.0,0.0
9259388,1,0,1,378,0.0,0.0
12624825,1,0,1,378,0.0,0.0
15682483,1,1,1,378,0.0,0.0
15785372,1,0,1,378,0.0,0.0
3329338,1,0,1,378,0.0,0.0
6841199,1,1,1,378,0.0,0.0
6841828,1,0,1,378,0.0,0.0
8303688,1,1,0,378,0.0,0.0
10049254,1,0,1,378,0.0,0.0
10252497,1,0,1,378,0.0,0.0
14451577,1,1,0,378,0.0,0.0
14790797,1,0,1,378,0.0,0.0
1804237,1,1,0,57,2.0,0.0
2368269,2,1,0,57,2.0,0.0
2511216,1,1,0,57,2.0,0.0
2527525,1,1,0,57,2.0,0.0
4207836,1,0,1,57,2.0,0.0
5556261,1,1,0,57,2.0,0.0
5827843,1,0,1,57,2.0,0.0
8672259,1,0,1,57,2.0,0.0
8852863,1,1,1,57,2.0,0.0
12139613,1,0,1,57,2.0,0.0
13395998,1,1,0,57,2.0,0.0
13396321,1,1,0,57,2.0,0.0
15177167,1,1,0,57,2.0,0.0
15266179,1,1,0,57,2.0,0.0
15481363,1,1,0,57,2.0,0.0
15626074,1,0,1,57,2.0,0.0
3854667,1,0,1,57,2.0,0.0
15161521,1,0,1,57,2.0,0.0
1873251,1,1,0,434,0.0,0.0
3529326,1,1,0,434,0.0,0.0
3618925,1,1,0,434,0.0,0.0
5189563,1,0,1,434,0.0,0.0
6976248,1,1,0,434,0.0,0.0
7011525,1,1,0,434,0.0,0.0
8360119,1,0,1,434,0.0,0.0
9997004,1,0,1,434,0.0,0.0
12980073,1,0,1,434,0.0,0.0
14704634,1,0,1,434,0.0,0.0
14734642,1,1,0,434,0.0,0.0
14844368,1,1,0,434,0.0,0.0
14860130,1,1,0,434,0.0,0.0
16076249,1,1,0,434,0.0,0.0
1111879,1,0,1,434,0.0,0.0
2774199,1,0,1,434,0.0,0.0
8411977,1,0,1,434,0.0,0.0
12623629,1,0,1,434,0.0,0.0
15661554,1,1,0,434,0.0,0.0
15886618,1,0,1,434,0.0,0.0
1948933,1,0,1,438,0.0,0.0
3496830,1,0,1,438,0.0,0.0
6739509,1,0,1,438,0.0,0.0
6811090,1,0,1,438,0.0,0.0
8320676,1,1,0,438,0.0,0.0
11839653,1,1,0,438,0.0,0.0
13185335,1,1,0,438,0.0,0.0
13317069,1,0,1,438,0.0,0.0
997073,1,0,1,438,0.0,0.0
1672894,1,0,1,438,0.0,0.0
3791464,1,0,1,438,0.0,0.0
4333508,1,0,1,438,0.0,0.0
5912305,1,0,1,438,0.0,0.0
6788680,1,0,1,438,0.0,0.0
7781451,1,0,1,438,0.0,0.0
8157960,1,1,1,438,0.0,0.0
8889808,1,0,1,438,0.0,0.0
9359230,1,0,1,438,0.0,0.0
9378759,1,0,1,438,0.0,0.0
15663437,1,0,1,438,0.0,0.0
7456353,1,0,1,438,0.0,0.0
10492802,1,0,1,438,0.0,0.0
10569437,1,0,1,438,0.0,0.0
12139865,1,0,1,438,0.0,0.0
12338111,1,0,1,438,0.0,0.0
7425954,1,0,1,438,0.0,0.0
10340752,1,0,1,438,0.0,0.0
10759401,1,0,1,438,0.0,0.0
12145591,1,0,1,438,0.0,0.0
12149016,1,0,1,438,0.0,0.0
2078973,1,1,0,58,2.0,0.0
4131114,1,1,0,58,2.0,0.0
4210561,1,0,1,58,2.0,0.0
5427823,1,0,1,58,2.0,0.0
6962473,1,1,0,58,2.0,0.0
7451503,1,0,1,58,2.0,0.0
7472989,1,1,0,58,2.0,0.0
8509775,1,0,1,58,2.0,0.0
8530780,1,1,0,58,2.0,0.0
9023810,1,0,1,58,2.0,0.0
10312683,1,1,0,58,2.0,0.0
11859512,1,1,0,58,2.0,0.0
13719246,1,1,0,58,2.0,0.0
2874907,1,0,1,58,2.0,0.0
4415720,1,0,1,58,2.0,0.0
5913496,1,0,1,58,2.0,0.0
7615756,1,1,0,58,2.0,0.0
8160726,1,0,1,58,2.0,0.0
9318028,1,0,1,58,2.0,0.0
10511202,1,0,1,58,2.0,0.0
10936671,1,1,0,58,2.0,0.0
12583651,1,0,1,58,2.0,0.0
14243110,1,1,0,58,2.0,0.0
2379901,1,0,1,58,2.0,0.0
5322018,1,1,0,58,2.0,0.0
5851208,2,0,1,58,2.0,0.0
2182793,1,0,1,38,0.0,0.0
4010740,1,0,1,38,0.0,0.0
5690730,1,0,1,38,0.0,0.0
8291484,1,1,0,38,0.0,0.0
10717931,1,0,1,38,0.0,0.0
11530513,1,1,0,38,0.0,0.0
13482947,1,1,0,38,0.0,0.0
13540696,1,0,1,38,0.0,0.0
15392490,1,1,0,38,0.0,0.0
15392580,1,1,0,38,0.0,0.0
1233547,1,0,1,38,0.0,0.0
2171063,1,0,1,38,0.0,0.0
4393841,1,0,1,38,0.0,0.0
6790069,1,0,1,38,0.0,0.0
9397649,1,1,0,38,0.0,0.0
9398188,1,1,0,38,0.0,0.0
13756836,1,0,1,38,0.0,0.0
15847278,1,0,1,38,0.0,0.0
5423988,1,0,1,38,0.0,0.0
7041978,1,0,1,38,0.0,0.0
2268289,2,0,1,370,0.0,0.0
5575844,1,1,0,370,0.0,0.0
5596094,1,0,1,370,0.0,0.0
8735033,1,0,1,370,0.0,0.0
8783118,1,1,0,370,0.0,0.0
10315376,1,0,1,370,0.0,0.0
10443865,2,0,1,370,0.0,0.0
15124316,1,1,0,370,0.0,0.0
5206312,1,0,1,370,0.0,0.0
8361021,1,0,1,370,0.0,0.0
10069475,1,0,1,370,0.0,0.0
2169595,1,0,1,370,0.0,0.0
6036068,1,0,1,370,0.0,0.0
6053658,1,1,1,370,0.0,0.0
7821319,1,0,1,370,0.0,0.0
11653849,1,0,1,370,0.0,0.0
12439964,1,0,1,370,0.0,0.0
3368287,1,0,1,370,0.0,0.0
3735273,1,0,1,370,0.0,0.0
11566625,1,0,1,370,0.0,0.0
13412147,1,0,1,370,0.0,0.0
14683877,1,0,1,370,0.0,0.0
2012456,1,0,1,370,0.0,0.0
2111927,1,0,1,370,0.0,0.0
10252112,1,0,1,370,0.0,0.0
11687761,1,0,1,370,0.0,0.0
13461733,1,0,1,370,0.0,0.0
2317789,1,0,1,371,0.0,0.0
8397588,1,1,0,371,0.0,0.0
8602836,1,1,0,371,0.0,0.0
8697618,1,0,1,371,0.0,0.0
9822728,1,0,1,371,0.0,0.0
9860030,1,0,1,371,0.0,0.0
11992905,1,0,1,371,0.0,0.0
107970,1,0,1,371,0.0,0.0
212985,1,1,0,371,0.0,0.0
1483308,1,0,1,371,0.0,0.0
1709676,2,1,0,371,0.0,0.0
1824731,1,0,1,371,0.0,0.0
2000614,1,0,1,371,0.0,0.0
3331679,2,0,1,371,0.0,0.0
3510517,2,1,0,371,0.0,0.0
5080222,1,0,1,371,0.0,0.0
5132639,1,0,1,371,0.0,0.0
6627406,1,1,1,371,0.0,0.0
7129102,2,0,1,371,0.0,0.0
8195217,1,1,0,371,0.0,0.0
8374903,2,0,1,371,0.0,0.0
8395611,1,0,1,371,0.0,0.0
8599855,1,0,1,371,0.0,0.0
9588468,1,1,0,371,0.0,0.0
9928165,2,0,1,371,0.0,0.0
10103674,1,1,0,371,0.0,0.0
10119607,1,1,0,371,0.0,0.0
11438017,2,0,1,371,0.0,0.0
11616953,1,0,1,371,0.0,0.0
11693381,1,0,1,371,0.0,0.0
14602709,1,0,1,371,0.0,0.0
14919235,1,0,1,371,0.0,0.0
15324113,2,0,1,371,0.0,0.0
1150611,1,0,1,371,0.0,0.0
1230844,1,0,1,371,0.0,0.0
5861295,1,0,1,371,0.0,0.0
7676847,1,1,0,371,0.0,0.0
9300032,1,0,1,371,0.0,0.0
14022940,1,0,1,371,0.0,0.0
272685,1,1,0,371,0.0,0.0
3923954,1,0,1,371,0.0,0.0
10001883,1,0,1,371,0.0,0.0
10650154,1,0,1,371,0.0,0.0
11995044,1,0,1,371,0.0,0.0
13384907,1,0,1,371,0.0,0.0
2528245,1,1,0,43,0.0,0.0
4084270,1,0,1,43,0.0,0.0
4101774,1,1,0,43,0.0,0.0
4103064,1,1,0,43,0.0,0.0
5503569,1,1,0,43,0.0,0.0
9052944,1,0,1,43,0.0,0.0
11757068,1,0,1,43,0.0,0.0
12260367,1,1,0,43,0.0,0.0
13379716,1,0,1,43,0.0,0.0
13482321,1,1,0,43,0.0,0.0
13540651,1,0,1,43,0.0,0.0
13680917,1,1,0,43,0.0,0.0
2814966,1,0,1,43,0.0,0.0
9442106,1,0,1,43,0.0,0.0
10835684,1,0,1,43,0.0,0.0
14102606,1,0,1,43,0.0,0.0
14646592,1,0,1,43,0.0,0.0
2716114,1,1,0,566,0.0,0.0
4920659,1,1,0,566,0.0,0.0
5962580,1,0,1,566,0.0,0.0
6544458,1,0,1,566,0.0,0.0
7767933,1,0,1,566,0.0,0.0
8166559,1,0,1,566,0.0,0.0
9125186,1,1,0,566,0.0,0.0
10961021,1,1,0,566,0.0,0.0
14131248,1,0,1,566,0.0,0.0
15666398,1,1,0,566,0.0,0.0
2905465,1,1,0,327,0.0,0.0
3395380,1,0,1,327,0.0,0.0
7545918,1,1,0,327,0.0,0.0
