,ucid,difficulty,subject,learning_stage,level1_id,level2_id,level3_id,level4_id,content_name
54,l2/vcuhsUZHwmURWCt7xK+5y11xqlvCniAXvZvbs7sM=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,ICgke8JJv5eapCPwyj1aco8PEtoBkUbTZYIqxmYtqBk=,4cISKCt3nXWe4r6Q8bzjOiL2EYYsZyT6Z0mNNJckqEc=,+0nvuJnCA9OBBjgmRoBVmQh5y1Sq06vj0sVVpLppNC8=,[Общие] Двухшаговая задача непрерывного деления
55,fvFMso7Q63rng+f8fs9HliWNJ06dvmCvI89pP3g8AZI=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,ICgke8JJv5eapCPwyj1aco8PEtoBkUbTZYIqxmYtqBk=,4cISKCt3nXWe4r6Q8bzjOiL2EYYsZyT6Z0mNNJckqEc=,oJG/wS64igqXR4IZF4VVKeWCMXGQyEuvMRpLuuC9FuI=,【Общие】Полное применение двухшаговых правил расчета
56,OD4zys90IZxFbg56o3znJLB7qoczUi+8mFZdpUbiTSI=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,ICgke8JJv5eapCPwyj1aco8PEtoBkUbTZYIqxmYtqBk=,4cISKCt3nXWe4r6Q8bzjOiL2EYYsZyT6Z0mNNJckqEc=,yAzQR919g6E/LcFFdUOg/UDlVYQtRNHvS19zOJV2V/o=,【Общие】Союз непрерывного деления: содержит круглые скобки
57,d7EhDMIrDeTrwHOcqUhYpiwc4yQMwmZ/8RjcPpojXzc=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,ICgke8JJv5eapCPwyj1aco8PEtoBkUbTZYIqxmYtqBk=,4cISKCt3nXWe4r6Q8bzjOiL2EYYsZyT6Z0mNNJckqEc=,eqskaPeZ8bx/VzW4CFmsbbGikwBIf+4u4o78kmZkn+g=,【Общие】Общие упражнения по четырем арифметическим операциям с целыми числами
58,eem9dUXJyUw0k1eqjFlnFp52CjkEsGsRMN5hIg7AxIg=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,ICgke8JJv5eapCPwyj1aco8PEtoBkUbTZYIqxmYtqBk=,4cISKCt3nXWe4r6Q8bzjOiL2EYYsZyT6Z0mNNJckqEc=,eqskaPeZ8bx/VzW4CFmsbbGikwBIf+4u4o78kmZkn+g=,[Общие] Упрощенный расчет
59,SSDMxAE5L1x25IfMEbpXrmr8mQIqZzu40Nb6QyxBDKw=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,ICgke8JJv5eapCPwyj1aco8PEtoBkUbTZYIqxmYtqBk=,4cISKCt3nXWe4r6Q8bzjOiL2EYYsZyT6Z0mNNJckqEc=,eqskaPeZ8bx/VzW4CFmsbbGikwBIf+4u4o78kmZkn+g=,[Общие] Задача трехшагового параллельного приложения: со скобками
60,O5REHVmAHn7gqbV004+NYosaXTrsEuiqcIORcWSdXXY=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,APMXggE9pI1fpPhZYSwqSQGw/eQmPpLFBY7s9oBPWIk=,OjEr2SRBJ+3UWodm3SSoEv8Ak4SYmFRUsvqb+RIo4wI=,[Базовый] Позиционное отношение между точками и окружностями
61,4BVALn5irV1247RL43vCYHrGwGO+WyV5JNasXCe3N8Y=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,APMXggE9pI1fpPhZYSwqSQGw/eQmPpLFBY7s9oBPWIk=,OjEr2SRBJ+3UWodm3SSoEv8Ak4SYmFRUsvqb+RIo4wI=,[Базовый] Позиционное соотношение между прямой линией и окружностью
62,f7095rj+E71WXpZHXMkEExF0RcHXLX3GBHaoIK6/1GM=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,APMXggE9pI1fpPhZYSwqSQGw/eQmPpLFBY7s9oBPWIk=,OjEr2SRBJ+3UWodm3SSoEv8Ak4SYmFRUsvqb+RIo4wI=,[Основные] Касательные свойства окружностей
63,nBwPY4ITPn4irJXI7w5Vv522X8MdSZdwqehjg03kgBE=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,APMXggE9pI1fpPhZYSwqSQGw/eQmPpLFBY7s9oBPWIk=,OjEr2SRBJ+3UWodm3SSoEv8Ak4SYmFRUsvqb+RIo4wI=,[Основной] Описанный четырехугольник
64,E3B9SjT8bMG3v5nbUC0ygPR3x4i/oVjGtA/5V/f05rg=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,APMXggE9pI1fpPhZYSwqSQGw/eQmPpLFBY7s9oBPWIk=,OjEr2SRBJ+3UWodm3SSoEv8Ak4SYmFRUsvqb+RIo4wI=,[Базовый] Применение расстояния между центрами хорд
65,ODEv/zQe85ashn/pvTconu7UT/KCBkxkZokBH6H8OxI=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,APMXggE9pI1fpPhZYSwqSQGw/eQmPpLFBY7s9oBPWIk=,OjEr2SRBJ+3UWodm3SSoEv8Ak4SYmFRUsvqb+RIo4wI=,[Базовый] Позиционное отношение между двумя кругами
66,UqfpH7HCLC3Ct5Qj8lQ5MA9fzVPZBoROdRbVJpqQRs8=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,APMXggE9pI1fpPhZYSwqSQGw/eQmPpLFBY7s9oBPWIk=,OjEr2SRBJ+3UWodm3SSoEv8Ak4SYmFRUsvqb+RIo4wI=,[Базовый] Общая касательная двух окружностей
67,SJTFghEQOed1hZMCrR3hHBJLS2VNyHCmi8/CHDDmy44=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,APMXggE9pI1fpPhZYSwqSQGw/eQmPpLFBY7s9oBPWIk=,OjEr2SRBJ+3UWodm3SSoEv8Ak4SYmFRUsvqb+RIo4wI=,[Основной] Длина отрезка общей касательной двух окружностей
68,KaJlr5jTCShzkQu8T3MYWsJbqqEXtX+F4w15fmUPlOE=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,zMYuCCkIy21KGCJ6fnAHFAXbm2tJyKjVNlL/3d9WiUI=,【Основные】Сумма внутренних и внешних углов треугольника
69,IdFjvRDOndqu+VdtEnL+sMG3hOHxxvIoIE6MOCeqn+I=,2.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,zMYuCCkIy21KGCJ6fnAHFAXbm2tJyKjVNlL/3d9WiUI=,【Общие】Внутренние и внешние углы правильного n-угольника
70,odpQo0xwxNj77x4vDVOFe0SsN91+KI8cS8ytWOMB02Q=,2.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,evM0glDAJprtZ7Or7vmPiHYRSmVmogiLC99H3MZ0YBY=,【Общие】Дополнить условия оценки конгруэнтности
71,1vxQPFV4O43WybxMtioe1qA8GIcP/kOWTaysWsNrBRY=,2.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,evM0glDAJprtZ7Or7vmPiHYRSmVmogiLC99H3MZ0YBY=,[Общие] Оценка конгруэнтности по значению конгруэнтности: взаимосвязь между сложной графикой и краями и углами
72,8gP4KXoWBPXMgFg1cGnXshZYBZU+gowtj0kzfH3LDIo=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,JerI8OFvOwGRNE+4XmzIo7oznazeeWjl6sBArVIwF34=,[Основные] Связь между основанием треугольника и площадью
73,kMuoC+eQQa4BoXGIOrWnpGSbT1PXLpzzyQcXgGIK8Us=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=,[Основной] Оценка с использованием дистрибутивного закона
74,iFMkY4C4t4FONMCI2C5VBOIfCIFNLYTG+TmcgGayb4o=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=,[Основной] Вычисление с помощью квадратной формулы сумм
75,626yBYLPoc8DKImfxhg1tjUMl+mBpYA7IyBh0uG4zTU=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=,[Основной] Используйте квадратную формулу разности для оценки
76,qVt6XIA/cWnMm3kFpC0sZTJ8ad+ZMuYKfkyeLB40vB8=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=,[Базовый] Вычисление по формуле квадрата разности
77,oPPWA1w9EpOYPS5U8pdx8YhZuOIKVaGZ1BRRHEOr48M=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=,【Базовый】Комплексное приложение
78,/SsQisa91ErcEufKW7SNb4xZ6DASvJZ4Ml5/0BluyAA=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,Apd5inRCXjqL2DP/MyZQ7Uus/De0ZXmFhhZIV3Ne5YQ=,【Основные】Понимание многочленов
79,Kb79tl+Nvf6D1h2jOL9TPzcV7Bd0QlIDpHl55dgLBKU=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,Apd5inRCXjqL2DP/MyZQ7Uus/De0ZXmFhhZIV3Ne5YQ=,[Основной] Расстановка возрастающих и убывающих степеней многочленов
80,DnZ+4F0wfZyawol4t+/bAvIm5PTPYUC/NSZakKr8g4I=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,Apd5inRCXjqL2DP/MyZQ7Uus/De0ZXmFhhZIV3Ne5YQ=,[Основной] Сложение многочленов
81,3Y3dv8Z1NFlxuvaLEK3OTOR8tgE75EPsZ93DaYMtApU=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,Apd5inRCXjqL2DP/MyZQ7Uus/De0ZXmFhhZIV3Ne5YQ=,[Основные] Вычитание многочленов
82,wK18kWTTyXKCMshFfhwqTEKgqTQSBDhz4A8+ucEUoU8=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,Apd5inRCXjqL2DP/MyZQ7Uus/De0ZXmFhhZIV3Ne5YQ=,[Основные] Применение полиномиального сложения и вычитания
83,OnOsto+ftuylNECIWNGMBEpa8RoJ39dz4+95nFUtmE4=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,bnTxSNli6FmYFjFpnuPi5RDuC2L3MsoN4XIz7sdfdvI=,3DjCpvQgF5RbNt/Lr7Jt8GyXTFqTgXNIv/Elr/xsvnk=,[Базовый] Одномерное линейное уравнение
84,GWrfasljlyqZ+UNT8MRgzzxZcKQFFHyQVMnG7T7Wre8=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,bnTxSNli6FmYFjFpnuPi5RDuC2L3MsoN4XIz7sdfdvI=,zI1qYT7KOxUn/HpISafbc4uU5cg4H+Vpd/DB9QzVOPg=,【Базовый】Сокращение алгебраических выражений
85,ad/P0gKMpXTOaZ/ShZQX2Y5m7BBidPE5CT858fakoAo=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,bnTxSNli6FmYFjFpnuPi5RDuC2L3MsoN4XIz7sdfdvI=,zI1qYT7KOxUn/HpISafbc4uU5cg4H+Vpd/DB9QzVOPg=,[Основные] Представление количественных отношений в алгебраических формах
86,30tNTRnlyLs5r1ni/Lc0PMtHJajnPKrAhD37ZIOoIQQ=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,bnTxSNli6FmYFjFpnuPi5RDuC2L3MsoN4XIz7sdfdvI=,zI1qYT7KOxUn/HpISafbc4uU5cg4H+Vpd/DB9QzVOPg=,[Основные] Значения алгебраических выражений
87,8jkEHU4ZGZRzZmBTkQGDvsyLjZIUExZmATnB5Xh7RnE=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,bnTxSNli6FmYFjFpnuPi5RDuC2L3MsoN4XIz7sdfdvI=,zI1qYT7KOxUn/HpISafbc4uU5cg4H+Vpd/DB9QzVOPg=,[Базовый] Одномерные операции сложения и вычитания
88,KgVjZvzzM9YeUr6YdniKOUEu5U9A1qHrbdthvkqUg0s=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,bnTxSNli6FmYFjFpnuPi5RDuC2L3MsoN4XIz7sdfdvI=,zI1qYT7KOxUn/HpISafbc4uU5cg4H+Vpd/DB9QzVOPg=,[Базовый] Одномерные операции умножения и деления
89,e0+hFijqTJTOfBIL9insE6M7fh8UL201r+EDBi9M2Vw=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,bnTxSNli6FmYFjFpnuPi5RDuC2L3MsoN4XIz7sdfdvI=,1CqsIyDVqKeJXI4FiQRAxk5CHeAXrlfZ+FwfabJNFd4=,[Основные] Смысл и формула одномерных линейных уравнений
90,aaltH7YODgrsZuZYKu16qokv/Z+TofzVxU6Ai/dDhl8=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,bnTxSNli6FmYFjFpnuPi5RDuC2L3MsoN4XIz7sdfdvI=,1CqsIyDVqKeJXI4FiQRAxk5CHeAXrlfZ+FwfabJNFd4=,[Базовый] Решение одномерного линейного уравнения
91,+tX4n52MmDdJGGzRnY7I7jEoynqRl6k1jAnonznfs7Q=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,bnTxSNli6FmYFjFpnuPi5RDuC2L3MsoN4XIz7sdfdvI=,tH6A7KM0xYFlFlphZcqvwf5a2Vk/dpG2R6Xz/1XSztY=,【Основные】Возраст
92,bd5nps07t0OtRxZxiwM39yi9o6qmxUkuW5g46/PKjeo=,1.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,bnTxSNli6FmYFjFpnuPi5RDuC2L3MsoN4XIz7sdfdvI=,3DjCpvQgF5RbNt/Lr7Jt8GyXTFqTgXNIv/Elr/xsvnk=,【Дополнительно】Одномерное линейное уравнение
93,KRXigmwLKxDb5f7nG9tNMvk7+Ccz8OTTLR5foLjtOY4=,2.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,bnTxSNli6FmYFjFpnuPi5RDuC2L3MsoN4XIz7sdfdvI=,3DjCpvQgF5RbNt/Lr7Jt8GyXTFqTgXNIv/Elr/xsvnk=,【Общие】Одномерное линейное уравнение
94,Gxwblz42IsMsZNyQ/o1AOV2zvb9lGbE/lk8NAHtE3uc=,2.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,bnTxSNli6FmYFjFpnuPi5RDuC2L3MsoN4XIz7sdfdvI=,zI1qYT7KOxUn/HpISafbc4uU5cg4H+Vpd/DB9QzVOPg=,【Общие】Значение алгебраического выражения
95,8+Ui8a/IXrjCEk/AeDlbsOtigJFg7t61Q9NwMy8Qzhw=,2.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,bnTxSNli6FmYFjFpnuPi5RDuC2L3MsoN4XIz7sdfdvI=,zI1qYT7KOxUn/HpISafbc4uU5cg4H+Vpd/DB9QzVOPg=,【Общие】Распределительное право
96,cvjFCVBHPMRGgHN646n278rct/tKIPgmtYIu9XsyGe0=,2.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,bnTxSNli6FmYFjFpnuPi5RDuC2L3MsoN4XIz7sdfdvI=,zI1qYT7KOxUn/HpISafbc4uU5cg4H+Vpd/DB9QzVOPg=,【Общие】Выражайте количественные отношения в алгебраической форме
97,vANSd42hTmOLeN7SdvJlNigKaY6CjHCx2iVDaWBVKgE=,2.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,bnTxSNli6FmYFjFpnuPi5RDuC2L3MsoN4XIz7sdfdvI=,zI1qYT7KOxUn/HpISafbc4uU5cg4H+Vpd/DB9QzVOPg=,【Общие】Четыре операции одномерных линейных выражений
98,t01hjun7X39jNVm5uQ4Zim5uJ7au2kSCDtgaN5TBBR4=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,byyCU6NaraWhgyjXkt9R1RZVgu0ZxsL22jS4UxVY6Ew=,MojhJ6D7xjVAFGQPpW0fyFxCFysmQrfMayIaeGG1ydw=,[Базовый] Решения квадратных уравнений с одной переменной
99,blcaSZRDQfHg6i4RKYRvO7/D6wVIL6rGsyTJtdOElCg=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,byyCU6NaraWhgyjXkt9R1RZVgu0ZxsL22jS4UxVY6Ew=,MojhJ6D7xjVAFGQPpW0fyFxCFysmQrfMayIaeGG1ydw=,[Базовый] Дискриминация квадратных уравнений с одной переменной
100,YTAheEdtfsl96LQz5pfT/e2iTo3mXMMzNkjHpOCNHCw=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,kPy7IhYLwTHngKzp5/qneBv4L9KwwJ/xLWomT8kXrpE=,Ta3qbp/KylmKSkR0Bq0tMrPz8jwe3Khx//EPDVz6qIo=,[Основная] Функция линии
101,5HHrsQn5qiyLxLdipqrxulXA40DVSUGJ5ciQw/cHxHs=,1.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,kPy7IhYLwTHngKzp5/qneBv4L9KwwJ/xLWomT8kXrpE=,Ta3qbp/KylmKSkR0Bq0tMrPz8jwe3Khx//EPDVz6qIo=,[Дополнительно] Функция линии
102,XQ+eEPmNGFKHnvblrA6eVyXOZ7z/e2GtSZIcf+MZeBg=,2.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,kPy7IhYLwTHngKzp5/qneBv4L9KwwJ/xLWomT8kXrpE=,Ta3qbp/KylmKSkR0Bq0tMrPz8jwe3Khx//EPDVz6qIo=,【Общие】Линейная функция
103,0hKXPT2iK/182EPLj3c5qePYUT84KU4JI+P/t6nnmBk=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,ls/y6S49d4XllF0S7f/RbTdoVAUnVFywHWp5SL66hpM=,WCwRgg2r8GzMwUkyixSUx1I7cwYph94grI+eqdM3PZw=,[Базовый] Унарное линейное неравенство
104,0jLx3N/h3zT921WmSVhS4e0TPADpzOygjsvjtTOolmc=,1.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,ls/y6S49d4XllF0S7f/RbTdoVAUnVFywHWp5SL66hpM=,WCwRgg2r8GzMwUkyixSUx1I7cwYph94grI+eqdM3PZw=,[дополнительно] унарное линейное неравенство
105,SQMgGY6bpDnpHTx2hEwNomSPUK2IpSvmaAXUKpx7+pI=,2.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,ls/y6S49d4XllF0S7f/RbTdoVAUnVFywHWp5SL66hpM=,WCwRgg2r8GzMwUkyixSUx1I7cwYph94grI+eqdM3PZw=,[Общие] Унарное линейное неравенство
106,AOPJ6VAg/KKkFJJKSu/lQV/vvzgscheE8m81+R3ZzIQ=,2.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,ls/y6S49d4XllF0S7f/RbTdoVAUnVFywHWp5SL66hpM=,1p0viXajdehHyDIUmQhH3NqTPI+h8yVx8UtJVxPcHeM=,【Общие】Решение неравенств и их решения
107,EC3mXr36NXo2Y460UNktlpNHH4fmUjKYq/yDyy6NXUw=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,sl7IabghdxfoS9yuKX/dLgRCIZfVrkT6fO1pbXV30cI=,H57Q+nMGJ9dC8A8nuYxklqJ/4NE1cHnGPJ3gEoVpSmA=,[Базовый] Факторинг общего множителя
108,HiffIWPAC1YJDwu8WRYatMOmxW/ufbs1/6A6HoWj1dU=,0.0,math,1.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,sl7IabghdxfoS9yuKX/dLgRCIZfVrkT6fO1pbXV30cI=,3Cvy4Hce6Ic4tMUFTk1PoCuXtj2n0VKqpw4O1oY64bg=,[Основной] Перекрестное умножение: коэффициент постоянного члена положительный
